instance,dimacs_time,dimacs_size,opb_time,opb_size,opb_pbcount_time,d4_time,d4_count,p2d_time,p2d_count,pbcount_time,pbcount_count
synthesized/except_one/aggregate/large/root_53.uvl,4.73;4.82;5.39,486528,3.57;3.07;3.21,138675,0.15;0.14;0.14,0.53;0.54;0.53,1003785377757196348088752186209160062165005107200,0.62;0.61;0.63,1003785377757196348088752186209160062165005107200,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_54.uvl,-1;-1;-1,-4,2.74;2.76;2.80,103546,0.10;0.12;0.12,-3;-3;-3,-4,1.63;1.67;1.74,21511029288969456153504808,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_55.uvl,7.44;7.73;7.29,708494,3.51;3.32;3.18,185422,0.26;0.21;0.18,0.65;0.67;0.66,9167266875506678954741291837455124222729352695925354226873455410133799914608141490366740881735680000000,3.70;3.62;3.63,18334533751013357909482583674910248445458705391850708453746910820267599829216282980733481763471360000000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_56.uvl,-3;-3;-3,-4,2.64;2.75;2.52,70645,0.07;0.07;0.08,-3;-3;-3,-4,0.27;0.26;0.24,56614381577270504412571238400,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_57.uvl,8.07;6.64;6.82,361151,3.42;3.39;3.01,123820,0.12;0.13;0.14,0.46;0.50;0.49,2005340554249170940791816532350029427680743511238995199110736394793779200000,0.64;0.62;0.64,2005340554249170940791816532350029427680743511238995199110736394793779200000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_58.uvl,-1;-1;-1,-4,4.56;4.73;6.60,478265,0.48;0.46;0.45,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_59.uvl,6.02;4.65;4.67,527778,3.01;3.12;2.92,133534,0.14;0.13;0.13,0.17;0.17;0.17,41688771888717371431075184640000,0.37;0.41;0.38,41688771888717371431075184640000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_5.uvl,90.15;89.69;90.81,266848,2.80;3.19;3.06,116485,0.13;0.12;0.12,0.22;0.22;0.22,13486060065455964004009437058417962918468154126437156655918903310561700741120000,0.46;0.45;0.49,13486060065455964004009437058417962918468154126437156655918903310561700741120000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_60.uvl,-1;-1;-1,-4,4.58;4.74;4.58,519509,0.48;0.49;0.50,-3;-3;-3,-4,5.81;9.82;5.88,6549681969655914286799073746878464000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_61.uvl,11.95;11.91;12.03,196939,2.62;2.49;2.78,81176,0.08;0.09;0.08,0.20;0.20;0.20,5079922648736517785446091989340909735504384443112372373615261253632000,0.30;0.30;0.38,5079922648736517785446091989340909735504384443112372373615261253632000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_62.uvl,3.85;3.92;4.14,233741,3.02;2.72;2.76,104365,0.11;0.11;0.11,0.21;0.21;0.21,15968098168079876888918650209397929063556841472000000,0.33;0.33;0.39,15968098168079876888918650209397929063556841472000000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_63.uvl,-1;-1;-1,-4,5.43;5.63;5.59,415606,0.43;0.41;0.41,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_64.uvl,5.73;4.59;5.45,388536,3.07;2.74;3.62,125450,0.12;0.13;0.13,0.39;0.39;0.59,15589346934475376863328504765433913505275574767324716946048408681300623360000,0.63;0.64;0.63,15589346934475376863328504765433913505275574767324716946048408681300623360000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_65.uvl,7.04;5.75;5.78,658357,3.25;3.42;3.51,249848,0.24;0.24;0.25,0.51;0.51;0.51,527280767650812100905093975530512592863147257686057287680000000,1.86;2.83;2.24,527280767650812100905093975530512592863147257686057287680000000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_66.uvl,13.69;16.90;14.83,2930268,4.67;4.70;4.46,541346,0.50;0.50;0.49,0.43;0.44;0.43,752497831216830333909884277629255802331562175128557683134693376000000000,1.72;1.99;1.91,752497831216830333909884277629255802331562175128557683134693376000000000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_67.uvl,-1;-1;-1,-4,3.11;2.75;2.92,75291,0.08;0.08;0.08,-3;-3;-3,-4,0.81;0.86;0.87,3187726508833751683278984570647684504927673648694062533127319487027809539720125263107657455050882090355516439136978383307985193757796629101154431161611734667090722816000000000,-3;-3;-3,-9
synthesized/except_one/aggregate/large/root_68.uvl,8.19;8.16;8.68,737514,3.43;3.61;3.29,210203,0.22;0.22;0.22,0.77;0.77;0.86,46700450128710649640887246241461240386725998811627747463816806400000,36.00;33.47;33.58,46700450128710649640887246241461240386725998811627747463816806400000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_69.uvl,20.35;20.11;22.00,3370065,4.32;5.17;4.40,564794,0.53;0.53;0.69,2.19;2.15;2.16,18569759830140880613926818947526249529615253455446736896000000,2.66;2.39;2.51,18569759830140880613926818947526249529615253455446736896000000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_6.uvl,9.56;11.41;11.65,250000,2.61;2.71;2.72,97068,0.09;0.10;0.10,0.15;0.14;0.15,18119393280000,0.27;0.29;0.28,18119393280000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_70.uvl,4.37;4.42;4.47,142791,3.27;3.04;2.79,86771,0.09;0.09;0.09,0.17;0.17;0.17,95327650792237619478528000,0.26;0.34;0.26,95327650792237619478528000,-3;-3;-3,-9
synthesized/except_one/aggregate/large/root_71.uvl,23.83;29.96;28.05,4020212,5.58;4.72;4.82,644066,0.57;0.55;0.55,0.35;0.36;0.35,14286412729355678392066809462502981632,1.41;1.44;1.43,14286412729355678392066809462502981632,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_72.uvl,136.13;146.13;114.17,8136561,11.98;12.52;14.71,1794622,1.64;1.64;1.69,6.38;6.42;6.37,1169593299026503858122789077570312151349035611792512184760557144563917699438195849420915341035022550131166071175705835118591123554488487479526658578749711833839925029044571504559673938241114957295024650384583619083125931744235707972887723225998402546273754856140274689993338781696000000000000,8.64;8.62;10.38,4678373196106015432491156310281248605396142447170048739042228578255670797752783397683661364140090200524664284702823340474364494217953949918106634314998847335359700116178286018238695752964459829180098601538334476332503726976942831891550892903993610185095019424561098759973355126784000000000000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_73.uvl,26.33;29.41;24.57,156681,2.50;2.77;3.00,73769,0.08;0.08;0.08,0.21;0.21;0.22,299322152237782702567321897400404269800459312981606400000000000,0.25;0.33;0.27,299322152237782702567321897400404269800459312981606400000000000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_74.uvl,4.07;4.08;4.07,293021,2.99;3.28;3.16,167223,0.16;0.16;0.16,0.17;0.16;0.16,36808334434999997789506633728,0.45;0.45;0.45,36808334434999997789506633728,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_75.uvl,-1;-1;-1,-4,2.93;3.65;3.18,140210,0.15;0.14;0.15,-3;-3;-3,-4,0.61;0.65;0.62,31612343035266573738276109195349216277725863687118697044233871461335008752435200000000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_76.uvl,4.68;4.59;5.00,535822,2.95;2.95;2.92,130051,0.13;0.13;0.13,0.24;0.25;0.25,820400192784878186199179174323083964041239075818662441071885687048896512000000,0.55;0.51;0.46,3281600771139512744796716697292335856164956303274649764287542748195586048000000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_77.uvl,-1;-1;-1,-4,2.46;2.67;2.56,75812,0.08;0.08;0.08,-3;-3;-3,-4,0.23;0.26;0.24,82512725799658868345971267602494171036829438030267425606424207341507481976379658538048678994811468951735513983002517871720852725221397768689787237482112759704536046655065659801600,-3;-3;-3,-9
synthesized/except_one/aggregate/large/root_78.uvl,3.11;3.13;3.04,82121,2.57;2.90;3.06,66372,0.08;0.07;0.07,0.15;0.15;0.15,10821159546097532683477756894248960,0.22;0.21;0.22,21642319092195065366955513788497920,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_79.uvl,182.13;265.99;332.37,10079394,6.32;6.26;7.24,857570,0.83;0.79;0.79,0.82;0.65;0.65,27745054054030119448776738699158224896,1.99;2.07;1.99,27745054054030119448776738699158224896,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_7.uvl,5.72;6.59;5.34,339439,3.73;3.35;3.22,132961,0.14;0.19;0.16,0.24;0.24;0.43,270326038977865954230242506393513594936776765036785049444286464000000000,0.41;0.42;0.41,270326038977865954230242506393513594936776765036785049444286464000000000,-3;-3;-3,-9
synthesized/except_one/aggregate/large/root_80.uvl,3.77;3.85;4.92,170942,3.20;3.00;3.84,79963,0.09;0.09;0.09,0.16;0.17;0.37,94775934833717167835584188577260503040,0.30;0.29;0.29,94775934833717167835584188577260503040,-3;-3;-3,-9
synthesized/except_one/aggregate/large/root_81.uvl,-1;-1;-1,-4,2.41;2.40;2.51,44766,0.05;0.05;0.05,-3;-3;-3,-4,0.18;0.18;0.19,7190656791989041817688513149391139738655550027276584412781955270025045800101583521898262941150230341903974400000,-3;-3;-3,-9
synthesized/except_one/aggregate/large/root_82.uvl,15.11;14.81;15.54,3034619,5.01;4.95;6.81,538640,0.50;0.49;0.50,0.75;0.73;0.72,4484188887742367167826799152503831270888323014823791486302554441331507200,4.05;4.23;4.20,4484188887742367167826799152503831270888323014823791486302554441331507200,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_83.uvl,14.03;14.44;11.72,1214420,3.44;3.45;3.68,294266,0.29;0.28;0.28,1.21;1.21;1.19,671205177788744264221680551861611645172973175577863174937968607526202095458844672000,1.97;1.96;1.92,671205177788744264221680551861611645172973175577863174937968607526202095458844672000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_84.uvl,13.25;14.29;15.95,333621,3.55;3.06;2.96,113041,0.11;0.12;0.12,0.42;0.41;0.21,490727809704481556432178663845995216896000,0.51;0.49;0.45,490727809704481556432178663845995216896000,-3;-3;-3,-9
synthesized/except_one/aggregate/large/root_85.uvl,14.68;11.30;11.26,682425,3.22;3.16;3.09,175720,0.17;0.17;0.18,0.68;0.73;0.69,20827951183785040990039694965593629920891247105490407939427532800,2.64;3.19;2.62,41655902367570081980079389931187259841782494210980815878855065600,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_86.uvl,41.71;33.06;28.71,8307722,6.30;4.82;4.75,736812,0.65;0.63;0.65,0.67;0.63;0.65,139307713939584880291947708667071037440000,1.63;1.64;1.66,139307713939584880291947708667071037440000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_87.uvl,19.63;25.27;24.14,1932522,7.22;7.27;7.31,886453,0.85;0.86;0.84,0.32;0.33;0.31,2672207631802371758884867288369586884811371315200000000,3.76;3.77;3.67,2672207631802371758884867288369586884811371315200000000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_88.uvl,-1;-1;-1,-4,2.92;3.02;3.30,60534,0.07;0.07;0.06,-3;-3;-3,-4,0.22;0.21;0.33,78210091145725283378668862154861064645392733092148716594287108611588734838068450966841136666950070254794225255143596483165584436903652608588519287202873893640389725700818787643510037937617317637753143296000,-3;-3;-3,-9
synthesized/except_one/aggregate/large/root_89.uvl,-1;-1;-1,-4,2.53;3.07;2.74,64311,0.07;0.07;0.07,-3;-3;-3,-4,0.37;0.24;0.24,66544812883136288483447596278451984428536250351825321245297300471808000000000,-3;-3;-3,-9
synthesized/except_one/aggregate/large/root_8.uvl,92.20;73.85;71.48,219348,2.87;2.80;3.63,120794,0.12;0.12;0.12,0.18;0.19;0.19,4724881046167921895241659560455808596178314149631098880000,0.44;0.46;0.45,4724881046167921895241659560455808596178314149631098880000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_90.uvl,3.42;3.49;3.67,112218,2.72;2.86;2.82,70609,0.08;0.07;0.08,0.20;0.36;0.19,114368569692029026908120428182310387943001825103505535616871167483811860368588800000000,0.27;0.25;0.25,114368569692029026908120428182310387943001825103505535616871167483811860368588800000000,-3;-3;-3,-9
synthesized/except_one/aggregate/large/root_91.uvl,4.34;5.25;5.19,219906,3.18;3.07;2.86,83183,0.09;0.09;0.09,0.24;0.24;0.24,1074752396277595436447592363938355121131356160000000,0.32;0.31;0.32,1074752396277595436447592363938355121131356160000000,-3;-3;-3,-9
synthesized/except_one/aggregate/large/root_92.uvl,24.97;21.33;25.67,2807451,4.91;4.68;4.74,585517,0.55;0.55;0.55,17.96;17.89;18.01,338135111502381759986774154578390557131658821168334935637410813199076552011501941175146403483090944000000,-1;-1;-1,-9,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_93.uvl,14.04;14.04;10.28,1915733,9.05;3.56;3.95,294265,0.28;0.28;0.28,0.41;0.40;0.40,10335913522782141524426057638512464322799212236793446400000,1.27;1.36;1.30,10335913522782141524426057638512464322799212236793446400000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_94.uvl,-1;-1;-1,-4,2.68;2.88;3.01,55806,0.06;0.06;0.06,-3;-3;-3,-4,0.20;0.17;0.20,33652810265409993477980160,-3;-3;-3,-9
synthesized/except_one/aggregate/large/root_95.uvl,29.32;26.50;25.19,8743159,3.52;3.40;3.42,297223,0.27;0.29;0.29,-1;-1;-1,-9,117.47;115.99;121.37,25506420955379929379566046870572456492492243599360000000000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_96.uvl,12.32;7.48;7.50,422186,3.16;3.73;3.40,132946,0.14;0.14;0.15,0.23;0.23;0.23,90093273655761147590127201687046663070510992455209950899353861385879552000000000,0.55;0.54;0.54,90093273655761147590127201687046663070510992455209950899353861385879552000000000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_97.uvl,252.08;270.01;335.34,397755,3.58;3.08;3.00,148123,0.15;0.15;0.15,0.52;0.33;0.33,3109432431495640404292133375372565667525979936643889101065106612911248397125048925821285171200000,0.55;0.53;0.53,3109432431495640404292133375372565667525979936643889101065106612911248397125048925821285171200000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_98.uvl,210.38;208.03;256.88,130401,2.79;2.87;2.75,73979,0.09;0.09;0.08,0.23;0.22;0.53,239727195845330776977382763987726430588935135762799829254522399035613952081920000,0.32;0.35;0.35,239727195845330776977382763987726430588935135762799829254522399035613952081920000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_99.uvl,-1;-1;-1,-4,2.68;2.48;2.75,85522,0.09;0.12;0.12,-3;-3;-3,-4,0.29;0.29;0.28,2007451741307609004796718438331800473197724102328687001600000000,-1;-1;-1,-9
synthesized/except_one/aggregate/large/root_9.uvl,4.63;4.81;4.35,261803,2.71;2.74;2.80,94269,0.10;0.10;0.10,0.20;0.20;0.20,525762600966886819698499329228747571200,0.34;0.33;0.32,525762600966886819698499329228747571200,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_100.uvl,-1;-1;-1,-4,1.57;1.68;1.67,21145,0.02;0.03;0.02,-3;-3;-3,-4,0.13;0.13;0.20,1662552,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_10.uvl,3.30;3.80;3.39,217938,1.73;2.06;1.98,61143,0.07;0.07;0.06,0.23;0.22;0.22,15836556526442727744397639680,0.77;0.77;0.76,31673113052885455488795279360,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_11.uvl,15.59;15.75;14.73,1883506,2.65;2.66;2.80,255152,0.26;0.25;0.25,2.86;2.81;2.77,6589450317739522128702204302737076625396383079630397869455289876480,4.88;4.71;4.72,6589450317739522128702204302737076625396383079630397869455289876480,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_12.uvl,2.65;2.66;2.92,114002,2.09;2.07;1.92,29622,0.04;0.03;0.04,0.41;0.23;0.22,17782193460170069510531382436355584819200,0.20;0.20;0.20,35564386920340139021062764872711169638400,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_13.uvl,1.82;1.75;1.95,18807,1.67;1.41;1.46,15483,0.02;0.02;0.02,0.12;0.12;0.12,163840,0.18;0.05;0.05,163840,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_14.uvl,2.37;2.33;2.26,24406,1.72;1.47;1.73,14253,0.02;0.02;0.02,0.13;0.14;0.13,10388009937367203840000,0.05;0.05;0.05,10388009937367203840000,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_15.uvl,-1;-1;-1,-4,1.80;1.69;9.62,28281,0.03;0.03;0.03,-3;-3;-3,-4,0.11;0.11;0.10,70565528231693674890954406500205854720,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_16.uvl,2.43;2.40;2.18,76815,2.22;1.87;1.94,39444,0.04;0.04;0.04,0.15;0.15;0.15,316631412270610513920000,0.26;0.23;0.23,316631412270610513920000,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_17.uvl,2.18;2.37;2.32,80705,1.93;3.48;1.97,28200,0.03;0.03;0.03,0.14;0.14;0.14,5559701089863469180649472,0.09;0.10;0.10,5559701089863469180649472,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_18.uvl,-3;-3;-3,-4,1.80;2.00;1.87,77737,0.08;0.08;0.08,-3;-3;-3,-4,0.84;0.84;0.84,242875613116313969344233059875653512701232014258989195203539107840,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_19.uvl,-1;-1;-1,-4,1.81;1.71;1.64,13820,0.02;0.02;0.02,-3;-3;-3,-4,0.04;0.04;0.04,168458880545954547808272824401920,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_1.uvl,4.07;4.42;5.18,79464,1.74;1.60;1.73,31118,0.04;0.03;0.03,0.12;0.13;0.29,768,0.08;0.08;0.07,768,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_20.uvl,2.11;2.18;2.28,16167,1.90;1.82;1.68,11644,0.02;0.02;0.02,0.13;0.13;0.12,1811939328,0.04;0.06;0.04,1811939328,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_21.uvl,-3;-3;-3,-4,2.06;1.58;1.70,31191,0.03;0.04;0.04,-3;-3;-3,-4,0.08;0.09;0.09,23883390684113465579490299109254470041600000000,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_22.uvl,-3;-3;-3,-4,1.47;1.47;1.37,14974,0.02;0.03;0.02,-3;-3;-3,-4,0.04;0.04;0.05,4259840,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_23.uvl,2.04;1.92;2.03,138947,1.61;1.72;1.75,42408,0.06;0.04;0.04,0.16;0.16;0.32,35,0.26;0.17;0.16,35,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_24.uvl,2.68;2.41;2.83,122018,2.13;2.08;2.08,42898,0.04;0.04;0.04,0.16;0.17;0.17,8618200836926865408000,0.28;0.24;0.30,8618200836926865408000,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_25.uvl,2.46;2.58;2.62,49098,1.74;1.59;1.95,30944,0.03;0.03;0.04,0.13;0.13;0.12,18481781145600,0.08;0.07;0.07,18481781145600,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_26.uvl,2.06;1.99;2.14,39159,1.82;1.49;1.63,17474,0.02;0.02;0.02,0.12;0.12;0.12,452984832,0.05;0.05;0.05,452984832,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_27.uvl,2.26;1.98;2.13,42531,1.74;1.67;1.67,20725,0.02;0.02;0.02,0.13;0.13;0.13,4831838208000,0.07;0.07;0.07,4831838208000,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_28.uvl,-1;-1;-1,-4,1.78;1.44;1.92,9634,0.01;0.01;0.02,-3;-3;-3,-4,0.03;0.04;0.04,1286905519599274206292484183556096000,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_29.uvl,-1;-1;-1,-4,1.74;1.59;2.27,9786,0.01;0.01;0.01,-3;-3;-3,-4,0.04;0.04;0.04,2422518022318009178367188367360927989760,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_2.uvl,2.08;65.19;2.29,74403,1.77;1.67;1.74,33052,0.04;0.04;0.04,0.16;0.16;0.16,33075423640577177026560,0.19;0.18;0.16,33075423640577177026560,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_30.uvl,2.35;2.46;1.92,19029,1.70;1.73;1.60,15536,0.04;0.02;0.02,0.13;0.13;0.13,39243593096720547840,0.05;0.06;0.06,39243593096720547840,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_31.uvl,2.20;2.21;2.36,50681,1.71;1.72;1.68,22439,0.03;0.03;0.03,0.12;0.12;0.12,78643200,0.06;0.06;0.07,78643200,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_32.uvl,1.94;1.80;1.93,13312,1.71;1.88;1.53,12757,0.02;0.08;0.02,0.13;0.13;0.12,3428827011219456,0.04;0.04;0.04,6857654022438912,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_33.uvl,3.13;3.27;3.03,120186,1.73;1.74;1.78,39511,0.04;0.04;0.05,0.13;0.41;0.13,23040,0.09;0.09;0.09,23040,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_34.uvl,1.82;1.88;1.74,10942,1.66;1.64;1.62,9584,0.01;0.03;0.01,0.13;0.13;0.13,1120639702477855260672,0.03;0.04;0.03,4482558809911421042688,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_35.uvl,2.11;1.96;1.98,51687,1.84;2.14;1.66,33488,0.08;0.04;0.04,0.15;0.13;0.14,26718132554956800,0.19;0.23;0.09,26718132554956800,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_36.uvl,2.05;1.94;2.05,25488,1.66;1.73;1.58,16141,0.02;0.02;-9,0.14;0.14;0.14,43459808461719324327936,0.05;0.06;0.05,86919616923438648655872,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_37.uvl,12.48;12.38;12.95,37628,1.76;1.61;1.58,17077,0.02;0.02;0.02,0.13;0.13;0.30,2720,0.05;0.05;0.05,2720,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_38.uvl,3.80;3.94;3.77,292639,2.12;1.92;1.96,101405,0.09;0.09;0.10,0.21;0.21;0.21,35714846134384682828254655985745920,0.34;0.34;0.34,35714846134384682828254655985745920,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_39.uvl,1.91;1.94;1.70,12102,1.53;1.59;1.52,11514,0.02;0.02;0.02,0.12;0.12;0.12,27430616089755648,0.04;0.04;0.04,27430616089755648,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_3.uvl,1.83;1.75;1.89,14282,1.42;1.37;1.55,11115,0.02;0.01;0.01,0.29;0.14;0.13,3215829919334400,0.04;0.04;0.04,6431659838668800,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_40.uvl,2.63;2.84;2.54,225749,1.71;1.83;1.69,41728,0.04;0.04;0.04,0.17;0.18;0.21,8891658836272742400,0.13;0.13;0.13,8891658836272742400,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_41.uvl,2.72;2.32;2.34,54910,1.54;2.18;1.86,47351,0.05;0.05;0.05,0.30;0.30;0.32,9714187927107490325713576179793920,0.12;0.13;0.13,9714187927107490325713576179793920,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_42.uvl,2.11;1.82;1.85,15057,1.69;1.56;1.88,12885,0.02;0.02;0.02,0.30;0.12;0.12,51380224,0.04;0.04;0.04,51380224,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_43.uvl,204.55;214.70;309.16,5394713,4.70;4.61;4.54,471499,0.47;0.48;0.45,11.71;11.67;11.34,13812576091256674483831609384468230438912000,6.37;6.25;9.17,13812576091256674483831609384468230438912000,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_44.uvl,1.83;1.80;1.69,39905,1.49;1.92;1.53,31692,0.04;0.03;0.03,0.13;0.14;0.13,36993761280,0.18;0.09;0.08,36993761280,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_45.uvl,2.58;2.57;2.51,154656,1.69;1.70;1.80,41493,0.05;0.04;0.04,0.42;0.22;0.23,1135563882477615114128732648262837731328,0.23;0.23;0.23,1135563882477615114128732648262837731328,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_46.uvl,-1;-1;-1,-4,1.58;1.45;1.47,9685,0.01;0.01;0.01,-3;-3;-3,-4,0.16;0.04;0.03,556185182556496140038701685145600,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_47.uvl,2.26;2.10;2.10,37874,1.57;1.59;1.44,18948,0.03;0.03;0.03,0.09;0.09;0.09,3072,0.05;0.05;0.06,3072,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_48.uvl,4.87;4.86;4.58,1022357,1.85;2.28;2.14,160727,0.15;0.15;0.15,4.25;4.23;4.22,17791574264990,0.82;0.86;0.86,17791574264990,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_49.uvl,1.75;2.05;1.97,24852,1.60;1.69;1.51,18776,0.02;0.02;0.03,0.29;0.12;0.12,497664,0.05;0.13;0.05,497664,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_4.uvl,1.80;1.94;1.77,32243,1.70;1.49;1.83,17351,0.02;0.02;0.02,0.12;0.12;0.12,31078383353856,0.05;0.05;0.05,31078383353856,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_50.uvl,4.08;4.08;4.02,14477,2.17;1.86;1.92,12951,0.02;0.02;0.02,0.12;0.28;0.13,32831241283530915840,0.04;0.04;0.04,32831241283530915840,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_51.uvl,2.67;2.56;2.52,134342,1.89;1.93;1.90,42203,0.04;0.04;0.04,0.14;0.14;0.13,890604418498560,0.11;0.11;0.11,890604418498560,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_52.uvl,-1;-1;-1,-4,1.74;1.64;1.51,21264,0.02;0.04;0.05,-3;-3;-3,-4,0.06;0.06;0.05,327680,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_53.uvl,2.23;2.03;2.10,44493,1.78;1.68;1.53,18132,0.02;0.02;0.02,0.15;0.15;0.14,60041060352,0.09;0.05;0.05,60041060352,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_54.uvl,1.81;2.37;2.14,26213,1.47;1.45;1.42,14361,0.05;0.05;0.05,0.13;0.13;0.13,753008640,0.12;0.05;0.04,753008640,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_55.uvl,-3;-3;-3,-4,1.41;1.66;1.62,10374,0.01;0.01;0.01,-3;-3;-3,-4,0.04;0.04;0.14,1150634318014778831011863488102400000,-3;-3;-3,-9
synthesized/except_one/aggregate/medium/root_56.uvl,5.33;5.31;5.17,834994,2.07;1.90;2.00,125422,0.12;0.12;0.12,0.93;0.93;0.93,88227904534584312883366059835392,0.63;0.63;0.65,88227904534584312883366059835392,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_57.uvl,5.14;4.74;4.94,134015,2.01;2.29;2.03,88264,0.10;0.10;0.09,0.17;0.17;0.17,43918933803990505670803730012411072588344792140742656000,0.26;0.25;0.25,43918933803990505670803730012411072588344792140742656000,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_58.uvl,93.26;90.08;97.25,50946,1.76;1.45;1.71,20911,0.03;0.02;0.02,0.16;0.15;0.15,2351959869397967831040000,0.08;0.09;0.08,2351959869397967831040000,-1;-1;-1,-9
synthesized/except_one/aggregate/medium/root_59.uvl,1.76;1.90;2.35,23513,1.76;1.98;2.14,13708,0.02;0.02;0.02,0.13;0.13;0.13,345804996870144000,0.04;0.04;0.04,345804996870144000,-3;-3;-3,-9
